pressure,extension,episode_index
35569.90739262188,0.035910517,0
43967.019720877084,0.044064358,0
40906.08375880164,0.041021124,0
39950.44257659778,0.04008986,0
38999.23289925165,0.039170742,0
38256.3687203778,0.03845862,0
36714.189080545795,0.036993377,0
35092.698070636754,0.035472818,0
32340.576052969416,0.03293371,0
34985.861811360024,0.03537546,0
34985.861811360024,0.035376564,0
28546.581148755053,0.029505024,0
21519.835703817313,0.023251403,0
13226.82906539019,0.015662983,0
13270.729272015042,0.015705206,0
4612.258819783592,0.0066961003,0
0.0,0.00090537284,0
0.0,0.0009053956,0
-1124.9326265644563,0.00090541824,0
-1124.9326265644563,0.0009054408,0
171.89003868787177,0.0011392813,0
